Batch Counter	Report Time	JVM Uptime	Node Id	GC Name	CollectionCount	Delta Collection Count	CollectionTime	Delta Collection Time	Last GC Start Time	Last GC Duration Millis	Heap Committed	Heap Init	Heap Max	Heap Used
128	Thu Feb 07 01:40:56 EET 2013	7712963	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450199	24.0	67108864	67108864	3221225472	43989944
128	Thu Feb 07 01:40:56 EET 2013	7715090	1	Garbage collection optimized for throughput Young Collector	102	1.0	634	5.0	7711824	5.0	67108864	67108864	3221225472	45054304
128	Thu Feb 07 01:40:56 EET 2013	7712967	2	Garbage collection optimized for throughput Young Collector	102	1.0	814	5.0	7712900	5.0	67108864	67108864	3221225472	44955672
129	Thu Feb 07 01:41:53 EET 2013	7771939	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749933	18.0	67108864	67108864	3221225472	48523760
129	Thu Feb 07 01:41:53 EET 2013	7769736	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450199	24.0	67108864	67108864	3221225472	55620224
129	Thu Feb 07 01:41:53 EET 2013	7771941	1	Garbage collection optimized for throughput Young Collector	102	1.0	634	5.0	7711824	5.0	67108864	67108864	3221225472	48523760
129	Thu Feb 07 01:41:53 EET 2013	7769736	2	Garbage collection optimized for throughput Young Collector	102	1.0	814	5.0	7712900	5.0	67108864	67108864	3221225472	55620224
129	Thu Feb 07 01:41:56 EET 2013	7775231	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749933	18.0	67108864	67108864	3221225472	45358728
129	Thu Feb 07 01:41:56 EET 2013	7773105	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450199	24.0	67108864	67108864	3221225472	47441976
129	Thu Feb 07 01:41:56 EET 2013	7775231	1	Garbage collection optimized for throughput Young Collector	103	1.0	638	4.0	7771960	4.0	67108864	67108864	3221225472	45358728
129	Thu Feb 07 01:41:56 EET 2013	7773108	2	Garbage collection optimized for throughput Young Collector	103	1.0	818	4.0	7773066	5.0	67108864	67108864	3221225472	47441976
130	Thu Feb 07 01:42:53 EET 2013	7832059	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749946	18.0	67108864	67108864	3221225472	46154976
130	Thu Feb 07 01:42:53 EET 2013	7829859	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450212	24.0	67108864	67108864	3221225472	55440896
130	Thu Feb 07 01:42:53 EET 2013	7832062	1	Garbage collection optimized for throughput Young Collector	103	1.0	638	4.0	7771974	4.0	67108864	67108864	3221225472	46154976
130	Thu Feb 07 01:42:53 EET 2013	7829859	2	Garbage collection optimized for throughput Young Collector	103	1.0	818	4.0	7773080	5.0	67108864	67108864	3221225472	55440896
130	Thu Feb 07 01:42:56 EET 2013	7835379	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749946	18.0	67108864	67108864	3221225472	42614240
130	Thu Feb 07 01:42:56 EET 2013	7833230	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450212	24.0	67108864	67108864	3221225472	42352680
130	Thu Feb 07 01:42:56 EET 2013	7835379	1	Garbage collection optimized for throughput Young Collector	104	1.0	643	5.0	7832109	5.0	67108864	67108864	3221225472	42614240
130	Thu Feb 07 01:42:56 EET 2013	7833233	2	Garbage collection optimized for throughput Young Collector	104	1.0	824	6.0	7833221	5.0	67108864	67108864	3221225472	42352680
131	Thu Feb 07 01:43:53 EET 2013	7892182	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749946	18.0	67108864	67108864	3221225472	46995136
131	Thu Feb 07 01:43:53 EET 2013	7889979	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450212	24.0	67108864	67108864	3221225472	50392928
131	Thu Feb 07 01:43:53 EET 2013	7892187	1	Garbage collection optimized for throughput Young Collector	104	1.0	643	5.0	7832109	5.0	67108864	67108864	3221225472	46995136
131	Thu Feb 07 01:43:53 EET 2013	7889979	2	Garbage collection optimized for throughput Young Collector	104	1.0	824	6.0	7833221	5.0	67108864	67108864	3221225472	50392928
131	Thu Feb 07 01:43:56 EET 2013	7895483	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749946	18.0	67108864	67108864	3221225472	54304424
131	Thu Feb 07 01:43:56 EET 2013	7893343	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450212	24.0	67108864	67108864	3221225472	57344520
131	Thu Feb 07 01:43:56 EET 2013	7895483	1	Garbage collection optimized for throughput Young Collector	104	0.0	643	0.0	7832109	5.0	67108864	67108864	3221225472	54304424
131	Thu Feb 07 01:43:56 EET 2013	7893345	2	Garbage collection optimized for throughput Young Collector	104	0.0	824	0.0	7833221	5.0	67108864	67108864	3221225472	57344520
132	Thu Feb 07 01:44:53 EET 2013	7952300	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749946	18.0	67108864	67108864	3221225472	45278800
132	Thu Feb 07 01:44:53 EET 2013	7950096	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450212	24.0	67108864	67108864	3221225472	50847176
132	Thu Feb 07 01:44:53 EET 2013	7952303	1	Garbage collection optimized for throughput Young Collector	105	1.0	648	5.0	7952263	4.0	67108864	67108864	3221225472	45278800
132	Thu Feb 07 01:44:53 EET 2013	7950096	2	Garbage collection optimized for throughput Young Collector	105	1.0	845	21.0	7893354	21.0	67108864	67108864	3221225472	50847176
132	Thu Feb 07 01:44:56 EET 2013	7955612	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749946	18.0	67108864	67108864	3221225472	52099880
132	Thu Feb 07 01:44:56 EET 2013	7953479	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450212	24.0	67108864	67108864	3221225472	54776768
132	Thu Feb 07 01:44:56 EET 2013	7955612	1	Garbage collection optimized for throughput Young Collector	105	1.0	648	5.0	7952263	4.0	67108864	67108864	3221225472	52099880
132	Thu Feb 07 01:44:56 EET 2013	7953482	2	Garbage collection optimized for throughput Young Collector	105	1.0	845	21.0	7893354	21.0	67108864	67108864	3221225472	56785592
133	Thu Feb 07 01:45:53 EET 2013	8012424	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749946	18.0	67108864	67108864	3221225472	38843840
133	Thu Feb 07 01:45:53 EET 2013	8010215	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450212	24.0	67108864	67108864	3221225472	49838088
133	Thu Feb 07 01:45:53 EET 2013	8012427	1	Garbage collection optimized for throughput Young Collector	106	1.0	652	4.0	8012396	4.0	67108864	67108864	3221225472	40943008
133	Thu Feb 07 01:45:53 EET 2013	8010215	2	Garbage collection optimized for throughput Young Collector	106	1.0	851	6.0	7953504	6.0	67108864	67108864	3221225472	49838088
133	Thu Feb 07 01:45:57 EET 2013	8015729	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749946	18.0	67108864	67108864	3221225472	48885792
133	Thu Feb 07 01:45:57 EET 2013	8013608	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450212	24.0	67108864	67108864	3221225472	51911072
133	Thu Feb 07 01:45:57 EET 2013	8015729	1	Garbage collection optimized for throughput Young Collector	106	1.0	652	4.0	8012396	4.0	67108864	67108864	3221225472	48885792
133	Thu Feb 07 01:45:57 EET 2013	8013613	2	Garbage collection optimized for throughput Young Collector	106	1.0	851	6.0	7953504	6.0	67108864	67108864	3221225472	51911072
134	Thu Feb 07 01:46:53 EET 2013	8072567	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749946	18.0	67108864	67108864	3221225472	55720616
134	Thu Feb 07 01:46:53 EET 2013	8070404	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450212	24.0	67108864	67108864	3221225472	45991720
134	Thu Feb 07 01:46:53 EET 2013	8072578	1	Garbage collection optimized for throughput Young Collector	106	0.0	652	0.0	8012396	4.0	67108864	67108864	3221225472	55914440
134	Thu Feb 07 01:46:53 EET 2013	8070404	2	Garbage collection optimized for throughput Young Collector	107	1.0	855	4.0	8013666	4.0	67108864	67108864	3221225472	45991720
134	Thu Feb 07 01:46:57 EET 2013	8075912	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749946	18.0	67108864	67108864	3221225472	49246328
134	Thu Feb 07 01:46:57 EET 2013	8073754	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450212	24.0	67108864	67108864	3221225472	52469176
134	Thu Feb 07 01:46:57 EET 2013	8075912	1	Garbage collection optimized for throughput Young Collector	107	1.0	659	7.0	8072574	7.0	67108864	67108864	3221225472	49246328
134	Thu Feb 07 01:46:57 EET 2013	8073756	2	Garbage collection optimized for throughput Young Collector	107	1.0	855	4.0	8013666	4.0	67108864	67108864	3221225472	52767272
135	Thu Feb 07 01:47:53 EET 2013	8132695	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749958	18.0	67108864	67108864	3221225472	53272208
135	Thu Feb 07 01:47:53 EET 2013	8130496	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450224	24.0	67108864	67108864	3221225472	59978736
135	Thu Feb 07 01:47:53 EET 2013	8132697	1	Garbage collection optimized for throughput Young Collector	107	1.0	659	0.0	8072587	7.0	67108864	67108864	3221225472	53272208
135	Thu Feb 07 01:47:53 EET 2013	8130496	2	Garbage collection optimized for throughput Young Collector	107	0.0	855	0.0	8013679	4.0	67108864	67108864	3221225472	59978736
135	Thu Feb 07 01:47:57 EET 2013	8136000	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749958	18.0	67108864	67108864	3221225472	49671152
135	Thu Feb 07 01:47:57 EET 2013	8133875	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450224	24.0	67108864	67108864	3221225472	53214632
135	Thu Feb 07 01:47:57 EET 2013	8136000	1	Garbage collection optimized for throughput Young Collector	108	1.0	665	6.0	8132720	6.0	67108864	67108864	3221225472	49671152
135	Thu Feb 07 01:47:57 EET 2013	8133878	2	Garbage collection optimized for throughput Young Collector	108	1.0	860	5.0	8133836	6.0	67108864	67108864	3221225472	53214632
136	Thu Feb 07 01:48:54 EET 2013	8192814	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749958	18.0	67108864	67108864	3221225472	50519408
136	Thu Feb 07 01:48:54 EET 2013	8190611	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450224	24.0	67108864	67108864	3221225472	60842464
136	Thu Feb 07 01:48:54 EET 2013	8192816	1	Garbage collection optimized for throughput Young Collector	108	1.0	665	6.0	8132720	6.0	67108864	67108864	3221225472	50519408
136	Thu Feb 07 01:48:54 EET 2013	8190611	2	Garbage collection optimized for throughput Young Collector	108	1.0	860	5.0	8133836	6.0	67108864	67108864	3221225472	60842464
136	Thu Feb 07 01:48:57 EET 2013	8196119	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749958	18.0	67108864	67108864	3221225472	44834040
136	Thu Feb 07 01:48:57 EET 2013	8193991	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450224	24.0	67108864	67108864	3221225472	44405304
136	Thu Feb 07 01:48:57 EET 2013	8196119	1	Garbage collection optimized for throughput Young Collector	109	1.0	669	4.0	8192857	4.0	67108864	67108864	3221225472	44834040
136	Thu Feb 07 01:48:57 EET 2013	8193993	2	Garbage collection optimized for throughput Young Collector	109	1.0	864	4.0	8193969	4.0	67108864	67108864	3221225472	44405304
137	Thu Feb 07 01:49:54 EET 2013	8252934	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749958	18.0	67108864	67108864	3221225472	51189896
137	Thu Feb 07 01:49:54 EET 2013	8250731	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450224	24.0	67108864	67108864	3221225472	54490448
137	Thu Feb 07 01:49:54 EET 2013	8252937	1	Garbage collection optimized for throughput Young Collector	109	1.0	669	4.0	8192857	4.0	67108864	67108864	3221225472	51189896
137	Thu Feb 07 01:49:54 EET 2013	8250731	2	Garbage collection optimized for throughput Young Collector	109	1.0	864	4.0	8193969	4.0	67108864	67108864	3221225472	54490448
137	Thu Feb 07 01:49:57 EET 2013	8256244	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749958	18.0	67108864	67108864	3221225472	58485352
137	Thu Feb 07 01:49:57 EET 2013	8254104	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450224	24.0	67108864	67108864	3221225472	61464192
137	Thu Feb 07 01:49:57 EET 2013	8256244	1	Garbage collection optimized for throughput Young Collector	109	0.0	669	0.0	8192857	4.0	67108864	67108864	3221225472	58485352
137	Thu Feb 07 01:49:57 EET 2013	8254107	2	Garbage collection optimized for throughput Young Collector	109	0.0	864	0.0	8254099	4.0	67108864	67108864	3221225472	43307152
138	Thu Feb 07 01:50:54 EET 2013	8313049	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749958	18.0	67108864	67108864	3221225472	51512584
138	Thu Feb 07 01:50:54 EET 2013	8310844	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450224	24.0	67108864	67108864	3221225472	54849040
138	Thu Feb 07 01:50:54 EET 2013	8313052	1	Garbage collection optimized for throughput Young Collector	110	1.0	676	7.0	8313000	7.0	67108864	67108864	3221225472	51512584
138	Thu Feb 07 01:50:54 EET 2013	8310844	2	Garbage collection optimized for throughput Young Collector	110	1.0	868	4.0	8254099	4.0	67108864	67108864	3221225472	54849040
138	Thu Feb 07 01:50:57 EET 2013	8316354	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749958	18.0	67108864	67108864	3221225472	55792608
138	Thu Feb 07 01:50:57 EET 2013	8314220	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450224	24.0	67108864	67108864	3221225472	61885144
138	Thu Feb 07 01:50:57 EET 2013	8316354	1	Garbage collection optimized for throughput Young Collector	110	1.0	676	7.0	8313000	7.0	67108864	67108864	3221225472	55792608
138	Thu Feb 07 01:50:57 EET 2013	8314223	2	Garbage collection optimized for throughput Young Collector	110	0.0	868	0.0	8254099	4.0	67108864	67108864	3221225472	61885144
139	Thu Feb 07 01:51:54 EET 2013	8373166	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749958	18.0	67108864	67108864	3221225472	45162176
139	Thu Feb 07 01:51:54 EET 2013	8370962	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450224	24.0	67108864	67108864	3221225472	53749800
139	Thu Feb 07 01:51:54 EET 2013	8373168	1	Garbage collection optimized for throughput Young Collector	111	1.0	680	4.0	8373136	4.0	67108864	67108864	3221225472	45162176
139	Thu Feb 07 01:51:54 EET 2013	8370962	2	Garbage collection optimized for throughput Young Collector	111	1.0	876	8.0	8314231	7.0	67108864	67108864	3221225472	53749800
139	Thu Feb 07 01:51:57 EET 2013	8376473	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749958	18.0	67108864	67108864	3221225472	53141288
139	Thu Feb 07 01:51:57 EET 2013	8374347	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450224	24.0	67108864	67108864	3221225472	57927912
139	Thu Feb 07 01:51:57 EET 2013	8376473	1	Garbage collection optimized for throughput Young Collector	111	1.0	680	4.0	8373136	4.0	67108864	67108864	3221225472	53141288
139	Thu Feb 07 01:51:57 EET 2013	8374351	2	Garbage collection optimized for throughput Young Collector	111	1.0	876	8.0	8314231	7.0	67108864	67108864	3221225472	57927912
140	Thu Feb 07 01:52:54 EET 2013	8433312	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749971	18.0	67108864	67108864	3221225472	60307824
140	Thu Feb 07 01:52:54 EET 2013	8431077	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450237	24.0	67108864	67108864	3221225472	52765848
140	Thu Feb 07 01:52:54 EET 2013	8433314	1	Garbage collection optimized for throughput Young Collector	111	0.0	680	0.0	8373150	4.0	67108864	67108864	3221225472	60307824
140	Thu Feb 07 01:52:54 EET 2013	8431077	2	Garbage collection optimized for throughput Young Collector	112	1.0	891	15.0	8374391	16.0	67108864	67108864	3221225472	52765848
140	Thu Feb 07 01:52:58 EET 2013	8436717	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749971	18.0	67108864	67108864	3221225472	53729936
140	Thu Feb 07 01:52:58 EET 2013	8434561	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450237	24.0	67108864	67108864	3221225472	56467904
140	Thu Feb 07 01:52:58 EET 2013	8436717	1	Garbage collection optimized for throughput Young Collector	112	1.0	683	3.0	8433314	4.0	67108864	67108864	3221225472	53729936
140	Thu Feb 07 01:52:58 EET 2013	8434563	2	Garbage collection optimized for throughput Young Collector	112	1.0	891	15.0	8374391	16.0	67108864	67108864	3221225472	56467904
141	Thu Feb 07 01:53:54 EET 2013	8493462	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749971	18.0	67108864	67108864	3221225472	59389256
141	Thu Feb 07 01:53:54 EET 2013	8491257	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450237	24.0	67108864	67108864	3221225472	63775776
141	Thu Feb 07 01:53:54 EET 2013	8493464	1	Garbage collection optimized for throughput Young Collector	112	0.0	683	0.0	8433314	4.0	67108864	67108864	3221225472	59389256
141	Thu Feb 07 01:53:54 EET 2013	8491257	2	Garbage collection optimized for throughput Young Collector	113	1.0	901	10.0	8491253	10.0	67108864	67108864	3221225472	63775776
141	Thu Feb 07 01:53:58 EET 2013	8496818	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749971	18.0	67108864	67108864	3221225472	54604024
141	Thu Feb 07 01:53:58 EET 2013	8494684	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450237	24.0	67108864	67108864	3221225472	57023152
141	Thu Feb 07 01:53:58 EET 2013	8496818	1	Garbage collection optimized for throughput Young Collector	113	1.0	688	5.0	8493480	5.0	67108864	67108864	3221225472	54604024
141	Thu Feb 07 01:53:58 EET 2013	8494687	2	Garbage collection optimized for throughput Young Collector	113	1.0	901	10.0	8491253	10.0	67108864	67108864	3221225472	57023152
142	Thu Feb 07 01:54:54 EET 2013	8553578	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749971	18.0	67108864	67108864	3221225472	54935936
142	Thu Feb 07 01:54:54 EET 2013	8551377	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450237	24.0	67108864	67108864	3221225472	64585848
142	Thu Feb 07 01:54:54 EET 2013	8553581	1	Garbage collection optimized for throughput Young Collector	113	1.0	688	5.0	8493480	5.0	67108864	67108864	3221225472	57035104
142	Thu Feb 07 01:54:54 EET 2013	8551377	2	Garbage collection optimized for throughput Young Collector	113	0.0	901	0.0	8491253	10.0	67108864	67108864	3221225472	64585848
142	Thu Feb 07 01:54:58 EET 2013	8556927	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749971	18.0	67108864	67108864	3221225472	52918208
142	Thu Feb 07 01:54:58 EET 2013	8554802	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450237	24.0	67108864	67108864	3221225472	51217480
142	Thu Feb 07 01:54:58 EET 2013	8556927	1	Garbage collection optimized for throughput Young Collector	114	1.0	693	5.0	8553613	5.0	67108864	67108864	3221225472	52918208
142	Thu Feb 07 01:54:58 EET 2013	8554804	2	Garbage collection optimized for throughput Young Collector	114	1.0	906	5.0	8554765	5.0	67108864	67108864	3221225472	51217480
143	Thu Feb 07 01:55:54 EET 2013	8613695	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749971	18.0	67108864	67108864	3221225472	55674632
143	Thu Feb 07 01:55:54 EET 2013	8611495	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450237	24.0	67108864	67108864	3221225472	64956672
143	Thu Feb 07 01:55:54 EET 2013	8613697	1	Garbage collection optimized for throughput Young Collector	114	1.0	693	5.0	8553613	5.0	67108864	67108864	3221225472	55674632
143	Thu Feb 07 01:55:54 EET 2013	8611495	2	Garbage collection optimized for throughput Young Collector	114	1.0	906	5.0	8554765	5.0	67108864	67108864	3221225472	64956672
143	Thu Feb 07 01:55:58 EET 2013	8617044	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749971	18.0	67108864	67108864	3221225472	63072864
143	Thu Feb 07 01:55:58 EET 2013	8614917	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450237	24.0	67108864	67108864	3221225472	48413872
143	Thu Feb 07 01:55:58 EET 2013	8617044	1	Garbage collection optimized for throughput Young Collector	114	0.0	693	0.0	8553613	5.0	67108864	67108864	3221225472	63072864
143	Thu Feb 07 01:55:58 EET 2013	8614920	2	Garbage collection optimized for throughput Young Collector	115	1.0	910	4.0	8614893	4.0	67108864	67108864	3221225472	50513040
144	Thu Feb 07 01:56:55 EET 2013	8673815	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749971	18.0	67108864	67108864	3221225472	56189576
144	Thu Feb 07 01:56:55 EET 2013	8671616	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450237	24.0	67108864	67108864	3221225472	58525704
144	Thu Feb 07 01:56:55 EET 2013	8673818	1	Garbage collection optimized for throughput Young Collector	115	1.0	697	4.0	8673761	4.0	67108864	67108864	3221225472	56588832
144	Thu Feb 07 01:56:55 EET 2013	8671616	2	Garbage collection optimized for throughput Young Collector	115	1.0	910	4.0	8614893	4.0	67108864	67108864	3221225472	58525704
144	Thu Feb 07 01:56:58 EET 2013	8677161	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749971	18.0	67108864	67108864	3221225472	63979176
144	Thu Feb 07 01:56:58 EET 2013	8675028	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450237	24.0	67108864	67108864	3221225472	65588144
144	Thu Feb 07 01:56:58 EET 2013	8677161	1	Garbage collection optimized for throughput Young Collector	115	1.0	697	4.0	8673761	4.0	67108864	67108864	3221225472	63979176
144	Thu Feb 07 01:56:58 EET 2013	8675030	2	Garbage collection optimized for throughput Young Collector	115	0.0	910	0.0	8614893	4.0	67108864	67108864	3221225472	65588144
145	Thu Feb 07 01:57:55 EET 2013	8733948	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749984	18.0	67108864	67108864	3221225472	49729080
145	Thu Feb 07 01:57:55 EET 2013	8731728	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450250	24.0	67108864	67108864	3221225472	59024248
145	Thu Feb 07 01:57:55 EET 2013	8733951	1	Garbage collection optimized for throughput Young Collector	116	1.0	708	11.0	8733917	10.0	67108864	67108864	3221225472	49729080
145	Thu Feb 07 01:57:55 EET 2013	8731728	2	Garbage collection optimized for throughput Young Collector	116	1.0	914	4.0	8675036	4.0	67108864	67108864	3221225472	59024248
145	Thu Feb 07 01:57:58 EET 2013	8737274	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749984	18.0	67108864	67108864	3221225472	57621672
145	Thu Feb 07 01:57:58 EET 2013	8735142	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450250	24.0	67108864	67108864	3221225472	64430320
145	Thu Feb 07 01:57:58 EET 2013	8737274	1	Garbage collection optimized for throughput Young Collector	116	1.0	708	11.0	8733917	10.0	67108864	67108864	3221225472	57621672
145	Thu Feb 07 01:57:58 EET 2013	8735145	2	Garbage collection optimized for throughput Young Collector	116	1.0	914	4.0	8675036	4.0	67108864	67108864	3221225472	64430320
146	Thu Feb 07 01:58:55 EET 2013	8794065	1	Garbage collection optimized for throughput Old Collector	4	0.0	156	0.0	6749984	18.0	67108864	67108864	3221225472	64768768
146	Thu Feb 07 01:58:55 EET 2013	8791935	2	Garbage collection optimized for throughput Old Collector	4	0.0	327	0.0	6450250	24.0	67108864	67108864	3221225472	59662832
146	Thu Feb 07 01:58:55 EET 2013	8794122	1	Garbage collection optimized for throughput Young Collector	117	1.0	719	11.0	8794105	11.0	67108864	67108864	3221225472	46400488
146	Thu Feb 07 01:58:55 EET 2013	8791935	2	Garbage collection optimized for throughput Young Collector	117	1.0	920	6.0	8735170	6.0	67108864	67108864	3221225472	59662832
146	Thu Feb 07 01:58:58 EET 2013	8797419	1	Garbage collection optimized for throughput Old Collector	5	1.0	196	40.0	8794135	20.0	67108864	67108864	3221225472	25712400
146	Thu Feb 07 01:58:58 EET 2013	8795303	2	Garbage collection optimized for throughput Old Collector	5	1.0	366	39.0	8795220	19.0	67108864	67108864	3221225472	25199208
146	Thu Feb 07 01:58:58 EET 2013	8797419	1	Garbage collection optimized for throughput Young Collector	117	1.0	719	11.0	8794105	11.0	67108864	67108864	3221225472	25712400
146	Thu Feb 07 01:58:58 EET 2013	8795307	2	Garbage collection optimized for throughput Young Collector	117	1.0	920	6.0	8735170	6.0	67108864	67108864	3221225472	25199208
147	Thu Feb 07 01:59:55 EET 2013	8854268	1	Garbage collection optimized for throughput Old Collector	5	1.0	196	40.0	8794135	20.0	67108864	67108864	3221225472	32130144
147	Thu Feb 07 01:59:55 EET 2013	8852057	2	Garbage collection optimized for throughput Old Collector	5	1.0	366	39.0	8795220	19.0	67108864	67108864	3221225472	33578872
147	Thu Feb 07 01:59:55 EET 2013	8854272	1	Garbage collection optimized for throughput Young Collector	117	0.0	719	0.0	8794105	11.0	67108864	67108864	3221225472	32130144
147	Thu Feb 07 01:59:55 EET 2013	8852057	2	Garbage collection optimized for throughput Young Collector	117	0.0	920	0.0	8735170	6.0	67108864	67108864	3221225472	33578872
147	Thu Feb 07 01:59:58 EET 2013	8857589	1	Garbage collection optimized for throughput Old Collector	5	0.0	196	0.0	8794135	20.0	67108864	67108864	3221225472	40360520
147	Thu Feb 07 01:59:58 EET 2013	8855450	2	Garbage collection optimized for throughput Old Collector	5	0.0	366	0.0	8795220	19.0	67108864	67108864	3221225472	39558512
147	Thu Feb 07 01:59:58 EET 2013	8857589	1	Garbage collection optimized for throughput Young Collector	117	0.0	719	0.0	8794105	11.0	67108864	67108864	3221225472	40360520
147	Thu Feb 07 01:59:58 EET 2013	8855454	2	Garbage collection optimized for throughput Young Collector	117	0.0	920	0.0	8735170	6.0	67108864	67108864	3221225472	40607072
