Batch Counter	Report Time	JVM Uptime	Node Id	GC Name	CollectionCount	Delta Collection Count	CollectionTime	Delta Collection Time	Last GC Start Time	Last GC Duration Millis	Heap Committed	Heap Init	Heap Max	Heap Used
68	Thu Feb 07 00:40:48 EET 2013	4104817	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601326	19.0	67108864	67108864	3221225472	52184656
68	Thu Feb 07 00:40:48 EET 2013	4106948	1	Garbage collection optimized for throughput Young Collector	52	1.0	348	3.0	4104258	3.0	67108864	67108864	3221225472	58335952
68	Thu Feb 07 00:40:48 EET 2013	4104820	2	Garbage collection optimized for throughput Young Collector	52	1.0	441	5.0	4044731	5.0	67108864	67108864	3221225472	52184656
69	Thu Feb 07 00:41:45 EET 2013	4164414	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601137	17.0	67108864	67108864	3221225472	42135464
69	Thu Feb 07 00:41:45 EET 2013	4162207	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601326	19.0	67108864	67108864	3221225472	59371712
69	Thu Feb 07 00:41:45 EET 2013	4164417	1	Garbage collection optimized for throughput Young Collector	53	1.0	352	4.0	4164392	4.0	67108864	67108864	3221225472	42135464
69	Thu Feb 07 00:41:45 EET 2013	4162207	2	Garbage collection optimized for throughput Young Collector	52	0.0	441	0.0	4044731	5.0	67108864	67108864	3221225472	59371712
69	Thu Feb 07 00:41:48 EET 2013	4167110	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601137	17.0	67108864	67108864	3221225472	52070072
69	Thu Feb 07 00:41:48 EET 2013	4164953	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601326	19.0	67108864	67108864	3221225472	52861336
69	Thu Feb 07 00:41:48 EET 2013	4167110	1	Garbage collection optimized for throughput Young Collector	53	1.0	352	4.0	4164392	4.0	67108864	67108864	3221225472	52070072
69	Thu Feb 07 00:41:48 EET 2013	4164957	2	Garbage collection optimized for throughput Young Collector	53	1.0	445	4.0	4164879	4.0	67108864	67108864	3221225472	52861336
70	Thu Feb 07 00:42:45 EET 2013	4224533	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601150	17.0	67108864	67108864	3221225472	59197576
70	Thu Feb 07 00:42:45 EET 2013	4222337	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601339	19.0	67108864	67108864	3221225472	60175896
70	Thu Feb 07 00:42:45 EET 2013	4224536	1	Garbage collection optimized for throughput Young Collector	53	0.0	352	0.0	4164406	4.0	67108864	67108864	3221225472	59197576
70	Thu Feb 07 00:42:45 EET 2013	4222337	2	Garbage collection optimized for throughput Young Collector	53	1.0	445	4.0	4164893	4.0	67108864	67108864	3221225472	60175896
70	Thu Feb 07 00:42:48 EET 2013	4227241	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601150	17.0	67108864	67108864	3221225472	52707720
70	Thu Feb 07 00:42:48 EET 2013	4225119	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601339	19.0	67108864	67108864	3221225472	47617632
70	Thu Feb 07 00:42:48 EET 2013	4227241	1	Garbage collection optimized for throughput Young Collector	54	1.0	358	6.0	4224543	6.0	67108864	67108864	3221225472	52707720
70	Thu Feb 07 00:42:48 EET 2013	4225123	2	Garbage collection optimized for throughput Young Collector	54	1.0	450	5.0	4225086	5.0	67108864	67108864	3221225472	47617632
71	Thu Feb 07 00:43:45 EET 2013	4284667	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601150	17.0	67108864	67108864	3221225472	58746000
71	Thu Feb 07 00:43:45 EET 2013	4282465	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601339	19.0	67108864	67108864	3221225472	60704672
71	Thu Feb 07 00:43:45 EET 2013	4284669	1	Garbage collection optimized for throughput Young Collector	54	1.0	358	6.0	4224543	6.0	67108864	67108864	3221225472	58746000
71	Thu Feb 07 00:43:45 EET 2013	4282465	2	Garbage collection optimized for throughput Young Collector	54	1.0	450	5.0	4225086	5.0	67108864	67108864	3221225472	60704672
71	Thu Feb 07 00:43:48 EET 2013	4287392	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601150	17.0	67108864	67108864	3221225472	53106464
71	Thu Feb 07 00:43:48 EET 2013	4285238	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601339	19.0	67108864	67108864	3221225472	50343976
71	Thu Feb 07 00:43:48 EET 2013	4287392	1	Garbage collection optimized for throughput Young Collector	55	1.0	364	6.0	4284693	6.0	67108864	67108864	3221225472	53106464
71	Thu Feb 07 00:43:48 EET 2013	4285240	2	Garbage collection optimized for throughput Young Collector	55	1.0	457	7.0	4285216	7.0	67108864	67108864	3221225472	50343976
72	Thu Feb 07 00:44:46 EET 2013	4344796	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601150	17.0	67108864	67108864	3221225472	53954608
72	Thu Feb 07 00:44:46 EET 2013	4342590	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601339	19.0	67108864	67108864	3221225472	54773440
72	Thu Feb 07 00:44:46 EET 2013	4344799	1	Garbage collection optimized for throughput Young Collector	55	1.0	364	6.0	4284693	6.0	67108864	67108864	3221225472	53954608
72	Thu Feb 07 00:44:46 EET 2013	4342590	2	Garbage collection optimized for throughput Young Collector	55	1.0	457	7.0	4285216	7.0	67108864	67108864	3221225472	54773440
72	Thu Feb 07 00:44:48 EET 2013	4347468	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601150	17.0	67108864	67108864	3221225472	54041328
72	Thu Feb 07 00:44:48 EET 2013	4345340	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601339	19.0	67108864	67108864	3221225472	61812824
72	Thu Feb 07 00:44:48 EET 2013	4347468	1	Garbage collection optimized for throughput Young Collector	56	1.0	368	4.0	4344837	4.0	67108864	67108864	3221225472	54041328
72	Thu Feb 07 00:44:48 EET 2013	4345343	2	Garbage collection optimized for throughput Young Collector	55	0.0	457	0.0	4285216	7.0	67108864	67108864	3221225472	61812824
73	Thu Feb 07 00:45:46 EET 2013	4404917	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601150	17.0	67108864	67108864	3221225472	54929928
73	Thu Feb 07 00:45:46 EET 2013	4402719	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601339	19.0	67108864	67108864	3221225472	55397104
73	Thu Feb 07 00:45:46 EET 2013	4404920	1	Garbage collection optimized for throughput Young Collector	56	1.0	368	4.0	4344837	4.0	67108864	67108864	3221225472	54929928
73	Thu Feb 07 00:45:46 EET 2013	4402719	2	Garbage collection optimized for throughput Young Collector	56	1.0	473	16.0	4345339	15.0	67108864	67108864	3221225472	55397104
73	Thu Feb 07 00:45:48 EET 2013	4407604	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601150	17.0	67108864	67108864	3221225472	62224096
73	Thu Feb 07 00:45:48 EET 2013	4405473	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601339	19.0	67108864	67108864	3221225472	61321904
73	Thu Feb 07 00:45:48 EET 2013	4407604	1	Garbage collection optimized for throughput Young Collector	56	0.0	368	0.0	4344837	4.0	67108864	67108864	3221225472	62224096
73	Thu Feb 07 00:45:48 EET 2013	4405476	2	Garbage collection optimized for throughput Young Collector	56	0.0	473	0.0	4345339	15.0	67108864	67108864	3221225472	62370464
74	Thu Feb 07 00:46:46 EET 2013	4465028	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601150	17.0	67108864	67108864	3221225472	53084160
74	Thu Feb 07 00:46:46 EET 2013	4462961	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601339	19.0	67108864	67108864	3221225472	56294440
74	Thu Feb 07 00:46:46 EET 2013	4465141	1	Garbage collection optimized for throughput Young Collector	57	1.0	373	5.0	4464982	4.0	67108864	67108864	3221225472	53084160
74	Thu Feb 07 00:46:46 EET 2013	4462961	2	Garbage collection optimized for throughput Young Collector	57	1.0	479	6.0	4405486	6.0	67108864	67108864	3221225472	56294440
74	Thu Feb 07 00:46:49 EET 2013	4467735	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601150	17.0	67108864	67108864	3221225472	59842024
74	Thu Feb 07 00:46:49 EET 2013	4465600	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601339	19.0	67108864	67108864	3221225472	58705392
74	Thu Feb 07 00:46:49 EET 2013	4467735	1	Garbage collection optimized for throughput Young Collector	57	1.0	373	5.0	4464982	4.0	67108864	67108864	3221225472	59842024
74	Thu Feb 07 00:46:49 EET 2013	4465603	2	Garbage collection optimized for throughput Young Collector	57	1.0	479	6.0	4405486	6.0	67108864	67108864	3221225472	58705392
75	Thu Feb 07 00:47:46 EET 2013	4525250	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601163	17.0	67108864	67108864	3221225472	48741864
75	Thu Feb 07 00:47:46 EET 2013	4523046	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601352	19.0	67108864	67108864	3221225472	54659560
75	Thu Feb 07 00:47:46 EET 2013	4525252	1	Garbage collection optimized for throughput Young Collector	58	1.0	377	4.0	4525223	4.0	67108864	67108864	3221225472	48741864
75	Thu Feb 07 00:47:46 EET 2013	4523046	2	Garbage collection optimized for throughput Young Collector	58	1.0	484	5.0	4465642	5.0	67108864	67108864	3221225472	54659560
75	Thu Feb 07 00:47:49 EET 2013	4527854	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	2601163	17.0	67108864	67108864	3221225472	58759352
75	Thu Feb 07 00:47:49 EET 2013	4525724	2	Garbage collection optimized for throughput Old Collector	2	0.0	201	0.0	2601352	19.0	67108864	67108864	3221225472	57298536
75	Thu Feb 07 00:47:49 EET 2013	4527854	1	Garbage collection optimized for throughput Young Collector	58	1.0	377	4.0	4525223	4.0	67108864	67108864	3221225472	58759352
75	Thu Feb 07 00:47:49 EET 2013	4525726	2	Garbage collection optimized for throughput Young Collector	58	1.0	484	5.0	4465642	5.0	67108864	67108864	3221225472	57298536
76	Thu Feb 07 00:48:46 EET 2013	4585368	1	Garbage collection optimized for throughput Old Collector	2	0.0	72	0.0	4585369	24.0	67108864	67108864	3221225472	21918168
76	Thu Feb 07 00:48:46 EET 2013	4583206	2	Garbage collection optimized for throughput Old Collector	3	1.0	280	79.0	4525786	40.0	67108864	67108864	3221225472	24083832
76	Thu Feb 07 00:48:46 EET 2013	4585404	1	Garbage collection optimized for throughput Young Collector	59	1.0	381	4.0	4585364	4.0	67108864	67108864	3221225472	21918168
76	Thu Feb 07 00:48:46 EET 2013	4583206	2	Garbage collection optimized for throughput Young Collector	59	1.0	490	6.0	4525780	6.0	67108864	67108864	3221225472	24083832
76	Thu Feb 07 00:48:49 EET 2013	4588018	1	Garbage collection optimized for throughput Old Collector	3	1.0	120	48.0	4585369	24.0	67108864	67108864	3221225472	30929280
76	Thu Feb 07 00:48:49 EET 2013	4585887	2	Garbage collection optimized for throughput Old Collector	3	1.0	280	79.0	4525786	40.0	67108864	67108864	3221225472	29950632
76	Thu Feb 07 00:48:49 EET 2013	4588018	1	Garbage collection optimized for throughput Young Collector	59	1.0	381	4.0	4585364	4.0	67108864	67108864	3221225472	30929280
76	Thu Feb 07 00:48:49 EET 2013	4585890	2	Garbage collection optimized for throughput Young Collector	59	1.0	490	6.0	4525780	6.0	67108864	67108864	3221225472	31431960
77	Thu Feb 07 00:49:46 EET 2013	4645515	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585369	24.0	67108864	67108864	3221225472	33368664
77	Thu Feb 07 00:49:46 EET 2013	4643314	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525786	40.0	67108864	67108864	3221225472	33906176
77	Thu Feb 07 00:49:46 EET 2013	4645517	1	Garbage collection optimized for throughput Young Collector	59	0.0	381	0.0	4585364	4.0	67108864	67108864	3221225472	33368664
77	Thu Feb 07 00:49:46 EET 2013	4643314	2	Garbage collection optimized for throughput Young Collector	59	0.0	490	0.0	4525780	6.0	67108864	67108864	3221225472	33906176
77	Thu Feb 07 00:49:49 EET 2013	4648149	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585369	24.0	67108864	67108864	3221225472	27820216
77	Thu Feb 07 00:49:49 EET 2013	4646012	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525786	40.0	67108864	67108864	3221225472	40019008
77	Thu Feb 07 00:49:49 EET 2013	4648149	1	Garbage collection optimized for throughput Young Collector	60	1.0	386	5.0	4645580	6.0	67108864	67108864	3221225472	27820216
77	Thu Feb 07 00:49:49 EET 2013	4646015	2	Garbage collection optimized for throughput Young Collector	59	0.0	490	0.0	4525780	6.0	67108864	67108864	3221225472	41067568
78	Thu Feb 07 00:50:46 EET 2013	4705648	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585369	24.0	67108864	67108864	3221225472	34380768
78	Thu Feb 07 00:50:46 EET 2013	4703444	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525786	40.0	67108864	67108864	3221225472	34703816
78	Thu Feb 07 00:50:46 EET 2013	4705651	1	Garbage collection optimized for throughput Young Collector	60	1.0	386	5.0	4645580	6.0	67108864	67108864	3221225472	34380768
78	Thu Feb 07 00:50:46 EET 2013	4703444	2	Garbage collection optimized for throughput Young Collector	60	1.0	503	13.0	4646013	13.0	67108864	67108864	3221225472	34703816
78	Thu Feb 07 00:50:49 EET 2013	4708312	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585369	24.0	67108864	67108864	3221225472	41778264
78	Thu Feb 07 00:50:49 EET 2013	4706168	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525786	40.0	67108864	67108864	3221225472	41855552
78	Thu Feb 07 00:50:49 EET 2013	4708312	1	Garbage collection optimized for throughput Young Collector	60	0.0	386	0.0	4645580	6.0	67108864	67108864	3221225472	41778264
78	Thu Feb 07 00:50:49 EET 2013	4706175	2	Garbage collection optimized for throughput Young Collector	60	1.0	503	13.0	4646013	13.0	67108864	67108864	3221225472	41855552
79	Thu Feb 07 00:51:47 EET 2013	4765763	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585369	24.0	67108864	67108864	3221225472	34824608
79	Thu Feb 07 00:51:47 EET 2013	4763559	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525786	40.0	67108864	67108864	3221225472	35663000
79	Thu Feb 07 00:51:47 EET 2013	4765765	1	Garbage collection optimized for throughput Young Collector	61	1.0	391	5.0	4765722	4.0	67108864	67108864	3221225472	34824608
79	Thu Feb 07 00:51:47 EET 2013	4763559	2	Garbage collection optimized for throughput Young Collector	61	1.0	510	7.0	4706190	8.0	67108864	67108864	3221225472	35663000
79	Thu Feb 07 00:51:49 EET 2013	4768433	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585369	24.0	67108864	67108864	3221225472	39424784
79	Thu Feb 07 00:51:49 EET 2013	4766299	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525786	40.0	67108864	67108864	3221225472	35976592
79	Thu Feb 07 00:51:49 EET 2013	4768433	1	Garbage collection optimized for throughput Young Collector	61	1.0	391	5.0	4765722	4.0	67108864	67108864	3221225472	39424784
79	Thu Feb 07 00:51:49 EET 2013	4766302	2	Garbage collection optimized for throughput Young Collector	61	1.0	510	7.0	4706190	8.0	67108864	67108864	3221225472	38075760
80	Thu Feb 07 00:52:47 EET 2013	4825879	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585383	24.0	67108864	67108864	3221225472	24717888
80	Thu Feb 07 00:52:47 EET 2013	4823675	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525800	40.0	67108864	67108864	3221225472	36778032
80	Thu Feb 07 00:52:47 EET 2013	4825882	1	Garbage collection optimized for throughput Young Collector	62	1.0	395	4.0	4825866	4.0	67108864	67108864	3221225472	24717888
80	Thu Feb 07 00:52:47 EET 2013	4823675	2	Garbage collection optimized for throughput Young Collector	62	1.0	515	5.0	4766369	4.0	67108864	67108864	3221225472	36778032
80	Thu Feb 07 00:52:49 EET 2013	4828582	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585383	24.0	67108864	67108864	3221225472	36200728
80	Thu Feb 07 00:52:49 EET 2013	4826452	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525800	40.0	67108864	67108864	3221225472	37161872
80	Thu Feb 07 00:52:49 EET 2013	4828582	1	Garbage collection optimized for throughput Young Collector	62	1.0	395	4.0	4825866	4.0	67108864	67108864	3221225472	36200728
80	Thu Feb 07 00:52:49 EET 2013	4826455	2	Garbage collection optimized for throughput Young Collector	62	1.0	515	5.0	4766369	4.0	67108864	67108864	3221225472	37161872
81	Thu Feb 07 00:53:47 EET 2013	4886002	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585383	24.0	67108864	67108864	3221225472	43440184
81	Thu Feb 07 00:53:47 EET 2013	4883793	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525800	40.0	67108864	67108864	3221225472	44460600
81	Thu Feb 07 00:53:47 EET 2013	4886005	1	Garbage collection optimized for throughput Young Collector	62	0.0	395	0.0	4825866	4.0	67108864	67108864	3221225472	43440184
81	Thu Feb 07 00:53:47 EET 2013	4883793	2	Garbage collection optimized for throughput Young Collector	62	0.0	515	0.0	4766369	4.0	67108864	67108864	3221225472	44460600
81	Thu Feb 07 00:53:50 EET 2013	4888751	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585383	24.0	67108864	67108864	3221225472	37048480
81	Thu Feb 07 00:53:50 EET 2013	4886596	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525800	40.0	67108864	67108864	3221225472	37470360
81	Thu Feb 07 00:53:50 EET 2013	4888751	1	Garbage collection optimized for throughput Young Collector	63	1.0	399	4.0	4886009	5.0	67108864	67108864	3221225472	37048480
81	Thu Feb 07 00:53:50 EET 2013	4886600	2	Garbage collection optimized for throughput Young Collector	63	1.0	521	6.0	4886531	6.0	67108864	67108864	3221225472	37470360
82	Thu Feb 07 00:54:47 EET 2013	4946133	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585383	24.0	67108864	67108864	3221225472	41073688
82	Thu Feb 07 00:54:47 EET 2013	4943926	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525800	40.0	67108864	67108864	3221225472	45221600
82	Thu Feb 07 00:54:47 EET 2013	4946136	1	Garbage collection optimized for throughput Young Collector	63	1.0	399	4.0	4886009	5.0	67108864	67108864	3221225472	41073688
82	Thu Feb 07 00:54:47 EET 2013	4943926	2	Garbage collection optimized for throughput Young Collector	63	1.0	521	6.0	4886531	6.0	67108864	67108864	3221225472	45221600
82	Thu Feb 07 00:54:50 EET 2013	4948894	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585383	24.0	67108864	67108864	3221225472	36951064
82	Thu Feb 07 00:54:50 EET 2013	4946767	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525800	40.0	67108864	67108864	3221225472	30957792
82	Thu Feb 07 00:54:50 EET 2013	4948894	1	Garbage collection optimized for throughput Young Collector	64	1.0	410	11.0	4946166	10.0	67108864	67108864	3221225472	36951064
82	Thu Feb 07 00:54:50 EET 2013	4946770	2	Garbage collection optimized for throughput Young Collector	64	1.0	525	4.0	4946736	4.0	67108864	67108864	3221225472	32433384
83	Thu Feb 07 00:55:47 EET 2013	5006281	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585383	24.0	67108864	67108864	3221225472	38341936
83	Thu Feb 07 00:55:47 EET 2013	5004078	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525800	40.0	67108864	67108864	3221225472	41015936
83	Thu Feb 07 00:55:47 EET 2013	5006284	1	Garbage collection optimized for throughput Young Collector	64	1.0	410	11.0	4946166	10.0	67108864	67108864	3221225472	38341936
83	Thu Feb 07 00:55:47 EET 2013	5004078	2	Garbage collection optimized for throughput Young Collector	64	1.0	525	4.0	4946736	4.0	67108864	67108864	3221225472	41015936
83	Thu Feb 07 00:55:50 EET 2013	5009025	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585383	24.0	67108864	67108864	3221225472	32661056
83	Thu Feb 07 00:55:50 EET 2013	5006903	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525800	40.0	67108864	67108864	3221225472	29377872
83	Thu Feb 07 00:55:50 EET 2013	5009025	1	Garbage collection optimized for throughput Young Collector	65	1.0	414	4.0	5006322	5.0	67108864	67108864	3221225472	32661056
83	Thu Feb 07 00:55:50 EET 2013	5006906	2	Garbage collection optimized for throughput Young Collector	65	1.0	528	3.0	5006886	4.0	67108864	67108864	3221225472	29377872
84	Thu Feb 07 00:56:47 EET 2013	5066402	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585383	24.0	67108864	67108864	3221225472	39084960
84	Thu Feb 07 00:56:47 EET 2013	5064202	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525800	40.0	67108864	67108864	3221225472	39429152
84	Thu Feb 07 00:56:47 EET 2013	5066406	1	Garbage collection optimized for throughput Young Collector	65	1.0	414	4.0	5006322	5.0	67108864	67108864	3221225472	39084960
84	Thu Feb 07 00:56:47 EET 2013	5064202	2	Garbage collection optimized for throughput Young Collector	65	1.0	528	3.0	5006886	4.0	67108864	67108864	3221225472	39429152
84	Thu Feb 07 00:56:50 EET 2013	5069152	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585383	24.0	67108864	67108864	3221225472	46444992
84	Thu Feb 07 00:56:50 EET 2013	5067027	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525800	40.0	67108864	67108864	3221225472	46495744
84	Thu Feb 07 00:56:50 EET 2013	5069152	1	Garbage collection optimized for throughput Young Collector	65	0.0	414	0.0	5006322	5.0	67108864	67108864	3221225472	46444992
84	Thu Feb 07 00:56:50 EET 2013	5067030	2	Garbage collection optimized for throughput Young Collector	65	0.0	528	0.0	5006886	4.0	67108864	67108864	3221225472	46495744
85	Thu Feb 07 00:57:47 EET 2013	5126525	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585396	24.0	67108864	67108864	3221225472	39517488
85	Thu Feb 07 00:57:47 EET 2013	5124321	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525813	40.0	67108864	67108864	3221225472	40147016
85	Thu Feb 07 00:57:47 EET 2013	5126528	1	Garbage collection optimized for throughput Young Collector	66	1.0	419	5.0	5126479	5.0	67108864	67108864	3221225472	39950728
85	Thu Feb 07 00:57:47 EET 2013	5124321	2	Garbage collection optimized for throughput Young Collector	66	1.0	537	9.0	5067045	9.0	67108864	67108864	3221225472	40147016
85	Thu Feb 07 00:57:50 EET 2013	5129290	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585396	24.0	67108864	67108864	3221225472	47401136
85	Thu Feb 07 00:57:50 EET 2013	5127161	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525813	40.0	67108864	67108864	3221225472	42600216
85	Thu Feb 07 00:57:50 EET 2013	5129290	1	Garbage collection optimized for throughput Young Collector	66	1.0	419	5.0	5126479	5.0	67108864	67108864	3221225472	47401136
85	Thu Feb 07 00:57:50 EET 2013	5127163	2	Garbage collection optimized for throughput Young Collector	66	1.0	537	9.0	5067045	9.0	67108864	67108864	3221225472	44173056
86	Thu Feb 07 00:58:47 EET 2013	5186641	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585396	24.0	67108864	67108864	3221225472	33097712
86	Thu Feb 07 00:58:47 EET 2013	5184437	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525813	40.0	67108864	67108864	3221225472	40571680
86	Thu Feb 07 00:58:47 EET 2013	5186644	1	Garbage collection optimized for throughput Young Collector	67	1.0	422	3.0	5186615	4.0	67108864	67108864	3221225472	33097712
86	Thu Feb 07 00:58:47 EET 2013	5184437	2	Garbage collection optimized for throughput Young Collector	67	1.0	545	8.0	5127196	8.0	67108864	67108864	3221225472	40571680
86	Thu Feb 07 00:58:50 EET 2013	5189423	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585396	24.0	67108864	67108864	3221225472	41066456
86	Thu Feb 07 00:58:50 EET 2013	5187296	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525813	40.0	67108864	67108864	3221225472	41371312
86	Thu Feb 07 00:58:50 EET 2013	5189423	1	Garbage collection optimized for throughput Young Collector	67	1.0	422	3.0	5186615	4.0	67108864	67108864	3221225472	41066456
86	Thu Feb 07 00:58:50 EET 2013	5187299	2	Garbage collection optimized for throughput Young Collector	67	1.0	545	8.0	5127196	8.0	67108864	67108864	3221225472	41371312
87	Thu Feb 07 00:59:48 EET 2013	5246754	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585396	24.0	67108864	67108864	3221225472	30046088
87	Thu Feb 07 00:59:48 EET 2013	5244556	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525813	40.0	67108864	67108864	3221225472	39473264
87	Thu Feb 07 00:59:48 EET 2013	5246775	1	Garbage collection optimized for throughput Young Collector	68	1.0	440	18.0	5246748	18.0	67108864	67108864	3221225472	30046088
87	Thu Feb 07 00:59:48 EET 2013	5244556	2	Garbage collection optimized for throughput Young Collector	68	1.0	549	4.0	5187349	4.0	67108864	67108864	3221225472	39473264
87	Thu Feb 07 00:59:50 EET 2013	5249552	1	Garbage collection optimized for throughput Old Collector	3	0.0	120	0.0	4585396	24.0	67108864	67108864	3221225472	41620440
87	Thu Feb 07 00:59:50 EET 2013	5247419	2	Garbage collection optimized for throughput Old Collector	3	0.0	280	0.0	4525813	40.0	67108864	67108864	3221225472	42311464
87	Thu Feb 07 00:59:50 EET 2013	5249552	1	Garbage collection optimized for throughput Young Collector	68	1.0	440	18.0	5246748	18.0	67108864	67108864	3221225472	41620440
87	Thu Feb 07 00:59:50 EET 2013	5247422	2	Garbage collection optimized for throughput Young Collector	68	1.0	549	4.0	5187349	4.0	67108864	67108864	3221225472	42311464
